1786230504.548108586,card0,55.0,56.0,58.0,(219Mhz),1,(582Mhz),1,(96Mhz),0,(0Mhz),S,(417Mhz),0,1 (16.0GT/s x16),12.0
1786230505.632263176,card0,54.0,55.0,58.0,(219Mhz),1,(582Mhz),1,(96Mhz),0,(0Mhz),S,(417Mhz),0,1 (16.0GT/s x16),12.0
1786230506.716629209,card0,53.0,54.0,56.0,(219Mhz),1,(582Mhz),1,(96Mhz),0,(0Mhz),S,(417Mhz),0,1 (16.0GT/s x16),12.0
1786230507.796861077,card0,53.0,54.0,56.0,(219Mhz),1,(1410Mhz),1,(772Mhz),2,(2859Mhz),1,(1200Mhz),1,1 (16.0GT/s x16),48.0
1786230508.882337930,card0,52.0,54.0,56.0,(219Mhz),1,(1978Mhz),1,(772Mhz),2,(2791Mhz),1,(800Mhz),1,1 (16.0GT/s x16),43.0
1786230509.966281736,card0,52.0,54.0,56.0,(219Mhz),1,(1978Mhz),1,(875Mhz),3,(62Mhz),S,(872Mhz),1,1 (16.0GT/s x16),37.0
1786230511.051891009,card0,51.0,53.0,56.0,(219Mhz),1,(582Mhz),1,(96Mhz),0,(32Mhz),S,(417Mhz),0,1 (16.0GT/s x16),17.0
1786230512.135758443,card0,51.0,52.0,55.0,(219Mhz),1,(1410Mhz),1,(772Mhz),2,(41Mhz),S,(800Mhz),1,1 (16.0GT/s x16),35.0
1786230513.223750850,card0,50.0,54.0,54.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(3128Mhz),1,(1200Mhz),1,1 (16.0GT/s x16),149.0
1786230514.309365811,card0,50.0,82.0,56.0,(219Mhz),1,(1848Mhz),1,(1124Mhz),4,(3282Mhz),1,(1129Mhz),1,1 (16.0GT/s x16),169.0
1786230515.391042192,card0,51.0,83.0,57.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3291Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),212.0
1786230516.472637790,card0,52.0,78.0,58.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2939Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),368.0
1786230517.552892875,card0,53.0,76.0,59.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(3236Mhz),1,(1200Mhz),1,1 (16.0GT/s x16),149.0
1786230518.630803784,card0,53.0,83.0,58.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(3248Mhz),1,(1200Mhz),1,1 (16.0GT/s x16),161.0
1786230519.711103938,card0,53.0,85.0,58.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3301Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),160.0
1786230520.791758095,card0,53.0,86.0,58.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(3204Mhz),1,(1200Mhz),1,1 (16.0GT/s x16),163.0
1786230521.874558534,card0,53.0,86.0,58.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(3310Mhz),1,(1200Mhz),1,1 (16.0GT/s x16),179.0
1786230522.957851958,card0,53.0,87.0,58.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(3292Mhz),1,(1200Mhz),1,1 (16.0GT/s x16),198.0
1786230524.037373132,card0,53.0,87.0,58.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(3356Mhz),1,(1129Mhz),1,1 (16.0GT/s x16),182.0
1786230525.117664753,card0,53.0,86.0,58.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3258Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),231.0
1786230526.197257597,card0,54.0,92.0,60.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3245Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),268.0
1786230527.279233415,card0,54.0,93.0,60.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3280Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),263.0
1786230528.358694686,card0,55.0,90.0,60.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2961Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),293.0
1786230529.440516112,card0,55.0,90.0,62.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2973Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),306.0
1786230530.527610452,card0,56.0,87.0,62.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2694Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),297.0
1786230531.606835900,card0,57.0,81.0,63.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2981Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),367.0
1786230532.689771385,card0,57.0,80.0,64.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2654Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),308.0
1786230533.771385776,card0,58.0,79.0,64.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2782Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),331.0
1786230534.854411332,card0,58.0,78.0,65.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2676Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),272.0
1786230535.937186815,card0,58.0,81.0,65.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3193Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),140.0
1786230537.018907406,card0,58.0,80.0,66.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2618Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),255.0
1786230538.103679568,card0,59.0,83.0,67.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(3255Mhz),1,(1200Mhz),1,1 (16.0GT/s x16),171.0
1786230539.186888834,card0,58.0,90.0,64.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(3268Mhz),1,(1200Mhz),1,1 (16.0GT/s x16),180.0
